file,class_name,source_origin,source_topic,total_lines,blank_lines,comment_lines,loc,class_count,method_count,field_count,import_count,if_count,loop_count,switch_count,catch_count,throw_count,return_count,public_method_count,static_method_count,has_main_method,max_nesting_depth,cyclomatic_estimate,avg_method_loc,comment_ratio,has_unchecked_division,has_array_bounds_risk,has_null_handling_risk,has_possible_null_dereference,has_swallowed_exception,has_resource_leak_risk,has_infinite_loop_risk,has_unbounded_recursion_risk,has_missing_input_validation,is_interactive_program,src_compiled,src_compile_errors,src_warnings,runtime_attempted,runtime_errors,test_exists,test_compiled,test_compile_errors,test_warnings,tests_passed,tests_failed,tests_total,test_status,total_defects,defect_density,density_grade,is_defective,defect_types
RecoverBinarySearchTree.java,RecoverBinarySearchTree,unknown,,10,1,1,8,2,1,0,0,0,0,0,0,0,0,1,1,False,3,1,2.0,0.1,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
KthSmallestElementInBST.java,KthSmallestElementInBST,unknown,,19,2,0,17,2,2,0,0,1,0,0,0,0,2,1,2,False,3,2,5.5,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SnapshotArrayII.java,SnapshotArrayII,unknown,,6,0,0,6,1,3,0,0,0,0,0,0,0,2,3,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PercentageCalculator.java,PercentageCalculator,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,1,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
FactorCounter.java,FactorCounter,unknown,,9,0,0,9,1,1,0,0,1,1,0,0,0,1,1,0,False,3,3,7.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
LongestIncreasingSubsequence.java,LongestIncreasingSubsequence,unknown,,15,0,0,15,1,1,0,0,2,2,0,0,0,2,1,1,False,4,5,13.0,0.0,0,0,0,1,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
KthLargestElementInStreamIII.java,KthLargestElementInStreamIII,unknown,,16,2,0,14,1,1,0,0,1,1,0,0,0,1,1,0,False,2,3,5.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MajorityElementFinder.java,MajorityElementFinder,unknown,,11,0,0,11,1,1,0,0,1,1,0,0,0,1,1,1,False,3,3,9.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,4,1,5,tests_executed,1,90.91,High,1,test_failure
PermutationsIV.java,PermutationsIV,unknown,,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,False,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MinimumCostToConnectAllCities.java,MinimumCostToConnectAllCities,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ArithmeticSlicesIISubsequence.java,ArithmeticSlicesIISubsequence,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
GroupAnagramsVI.java,GroupAnagramsVI,unknown,,12,0,0,12,1,0,0,0,0,1,0,0,0,1,0,0,False,3,2,0.0,0.0,0,0,0,1,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SearchInRotatedSortedArray.java,SearchInRotatedSortedArray,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
FindMinimumInRotatedSortedArrayIV.java,FindMinimumInRotatedSortedArrayIV,unknown,,11,0,0,11,1,1,0,0,1,1,0,0,0,1,1,1,False,3,3,9.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
LongestSubstringWithoutRepeatingCharactersII.java,LongestSubstringWithoutRepeatingCharactersII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
Search2DMatrix.java,Search2DMatrix,unknown,,15,0,0,15,1,1,0,0,3,1,0,0,0,3,1,1,False,3,5,13.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
FibonacciSequencePrinter.java,FibonacciSequencePrinter,unknown,,18,3,0,15,1,1,0,0,1,1,0,0,0,2,1,1,False,3,3,13.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,3,0,3,tests_executed,0,0.0,Clean,0,none
DivisibilityChecker.java,DivisibilityChecker,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
SlidingWindowMaximumII.java,SlidingWindowMaximumII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SubarraySumDetector.java,SubarraySumDetector,unknown,,26,7,0,19,1,1,0,1,1,1,0,0,0,1,1,0,False,4,3,16.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsWithCostV.java,ClimbingStairsWithCostV,unknown,,12,0,0,12,1,1,0,0,0,1,0,0,0,1,1,0,False,3,2,10.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
TrappingRainWater.java,TrappingRainWater,unknown,,20,0,0,20,1,1,0,0,4,1,0,0,0,2,1,1,False,4,7,18.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RecursiveListSummer.java,RecursiveListSummer,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,1,0,0,0,0,0,1,1,False,True,0,0,False,0,True,True,0,0,0,2,2,tests_executed,2,400.0,High,1,test_failure
PalindromePartitioningIV.java,PalindromePartitioningIV,unknown,,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,False,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
GasStationII.java,GasStationII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MoveZeroesToEnd.java,MoveZeroesToEnd,unknown,,13,0,0,13,1,1,0,0,1,2,0,0,0,0,1,1,False,4,4,11.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,5,0,5,tests_executed,0,0.0,Clean,0,none
MaximumProductWordLengthsII.java,MaximumProductWordLengthsII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
SwapNodesInPairs.java,SwapNodesInPairs,unknown,,22,1,0,21,2,1,0,0,1,1,0,0,0,2,1,1,False,3,5,15.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,47.62,High,1,test_failure
HappyNumberDetector.java,HappyNumberDetector,unknown,,19,0,0,19,1,2,0,0,0,3,0,0,0,2,1,2,False,3,4,8.5,0.0,0,0,0,0,0,0,0,1,1,False,True,0,0,False,0,True,True,0,0,5,0,5,tests_executed,0,0.0,Clean,0,none
EncodeAndDecodeTinyURLIII.java,EncodeAndDecodeTinyURLIII,unknown,,4,0,0,4,1,2,0,0,0,0,0,0,0,2,2,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DesignBrowserHistory.java,DesignBrowserHistory,unknown,,5,0,0,5,1,3,0,0,0,0,0,0,0,2,3,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ClimbingStairsSolver.java,ClimbingStairsSolver,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NonOverlappingIntervalsII.java,NonOverlappingIntervalsII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
UniqueCharacterCounter.java,UniqueCharacterCounter,unknown,,11,1,0,10,1,1,0,1,0,1,0,0,0,1,1,0,False,3,2,7.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ArrayFrontElement.java,ArrayFrontElement,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
BalancedParenthesisChecker.java,BalancedParenthesisChecker,unknown,,22,4,0,18,1,1,0,1,3,1,0,0,0,2,1,0,False,5,5,15.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,3,0,3,tests_executed,0,0.0,Clean,0,none
LinkedListReverser.java,LinkedListReverser,unknown,,24,5,0,19,2,1,0,0,0,1,0,0,0,1,1,0,False,3,2,10.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,3,0,3,tests_executed,0,0.0,Clean,0,none
BinaryTreeCameras.java,BinaryTreeCameras,unknown,,10,1,0,9,2,1,0,0,0,0,0,0,0,1,1,1,False,3,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
LRUCacheSimulator.java,LRUCacheSimulator,unknown,,6,0,1,5,1,1,0,0,0,1,0,0,0,1,1,1,False,2,2,3.0,0.1667,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ModeInBST.java,ModeInBST,unknown,,10,1,0,9,2,1,0,0,0,0,0,0,0,1,1,1,False,3,1,3.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DuplicateWordChecker.java,DuplicateWordChecker,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
PalindromePartitioningV.java,PalindromePartitioningV,unknown,,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,False,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MinimumPathSumGridIII.java,MinimumPathSumGridIII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
DataStreamAsDisjointIntervals.java,DataStreamAsDisjointIntervals,unknown,,4,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
LeapYearUtility.java,LeapYearUtility,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,3,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RecursiveOverflowCrash.java,RecursiveOverflowCrash,unknown,,6,1,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,1,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
MinimumRemoveToMakeValidParentheses.java,MinimumRemoveToMakeValidParentheses,unknown,,17,0,0,17,1,1,0,0,4,3,0,0,0,1,1,1,False,4,8,15.0,0.0,0,1,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfRecentCallsIV.java,NumberOfRecentCallsIV,unknown,,9,1,0,8,1,1,0,0,0,1,0,0,0,1,1,0,False,2,3,5.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
GuessNumberHigherOrLowerIV.java,GuessNumberHigherOrLowerIV,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
LargestDigitFinder.java,LargestDigitFinder,unknown,,17,4,0,13,1,1,0,0,1,1,0,0,0,1,1,0,False,4,3,11.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,2,2,tests_executed,2,153.85,High,1,test_failure
BestTimeBuySellStockII.java,BestTimeBuySellStockII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
StringCharacterCrash.java,StringCharacterCrash,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,3,0,3,tests_executed,0,0.0,Clean,0,none
PeekingIteratorIV.java,PeekingIteratorIV,unknown,,27,5,0,22,1,3,1,1,1,0,0,0,0,3,3,0,False,2,2,3.67,0.0,0,0,0,1,0,0,0,1,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
GcdCalculator.java,GcdCalculator,unknown,,11,0,0,11,1,1,0,0,1,1,0,0,1,1,1,1,False,3,4,9.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,5,6,tests_executed,5,454.55,High,1,test_failure
MergeIntervalsIV.java,MergeIntervalsIV,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PathSumIV.java,PathSumIV,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ContainerWithMostWaterV.java,ContainerWithMostWaterV,unknown,,16,0,0,16,1,1,0,0,1,1,0,0,0,1,1,0,False,4,3,14.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MinimumWindowSubstringVIII.java,MinimumWindowSubstringVIII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
RandomizedSetIII.java,RandomizedSetIII,unknown,,5,0,0,5,1,3,0,0,0,0,0,0,0,3,3,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
WrongPalindromeDetector.java,WrongPalindromeDetector,unknown,,10,1,0,9,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,7.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,2,3,tests_executed,2,222.22,High,1,test_failure
CheapestFlightsWithinKStopsII.java,CheapestFlightsWithinKStopsII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseNodesInKGroup.java,ReverseNodesInKGroup,unknown,,10,1,0,9,2,1,0,0,0,0,0,0,0,1,1,1,False,3,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
HexadecimalConverter.java,HexadecimalConverter,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
WordDictionaryII.java,WordDictionaryII,unknown,,4,0,0,4,1,2,0,0,0,0,0,0,0,1,2,0,False,2,1,1.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MinimumWindowSubstring.java,MinimumWindowSubstring,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
AverageCalculator.java,AverageCalculator,unknown,,9,0,0,9,1,1,0,0,0,1,0,0,0,1,1,0,False,3,2,7.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,111.11,High,1,test_failure
LongestStringChain.java,LongestStringChain,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
FlattenBinaryTreeToLinkedList.java,FlattenBinaryTreeToLinkedList,unknown,,10,1,1,8,2,1,0,0,0,0,0,0,0,0,1,1,False,3,1,2.0,0.1,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ExcelSheetColumnTitleII.java,ExcelSheetColumnTitleII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
BalancedBinaryTreeII.java,BalancedBinaryTreeII,unknown,,10,1,0,9,2,1,0,0,0,0,0,0,0,1,1,1,False,3,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PrimeRangeFinder.java,PrimeRangeFinder,unknown,,31,9,0,22,1,1,0,1,2,2,0,0,0,1,1,0,False,5,5,19.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,2,0,2,tests_executed,0,0.0,Clean,0,none
PermutationInString.java,PermutationInString,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
LongestRepeatingCharacterReplacementVI.java,LongestRepeatingCharacterReplacementVI,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
LongestUnivaluePath.java,LongestUnivaluePath,unknown,,10,1,0,9,2,1,0,0,0,0,0,0,0,1,1,1,False,3,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
FirstMissingPositiveII.java,FirstMissingPositiveII,unknown,,16,0,0,16,1,1,0,0,1,3,0,0,0,2,1,1,False,4,7,14.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
StackPeekManager.java,StackPeekManager,unknown,,19,5,0,14,1,3,0,1,0,0,0,0,0,2,3,0,False,2,1,3.0,0.0,0,0,0,1,0,0,0,1,1,False,True,0,0,False,0,True,True,0,0,2,0,2,tests_executed,0,0.0,Clean,0,none
SatisfiabilityOfEqualityEquationsII.java,SatisfiabilityOfEqualityEquationsII,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
ReverseCaseConverter.java,ReverseCaseConverter,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
CombinationSumIV.java,CombinationSumIV,unknown,,12,0,0,12,1,1,0,0,1,2,0,0,0,1,1,1,False,4,4,10.0,0.0,0,1,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
TrappingRainWaterVI.java,TrappingRainWaterVI,unknown,,20,0,0,20,1,1,0,0,4,1,0,0,0,2,1,0,False,4,7,18.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
TaskScheduler.java,TaskScheduler,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NaryTreeLevelOrderTraversal.java,NaryTreeLevelOrderTraversal,unknown,,10,1,0,9,2,0,0,0,0,0,0,0,0,1,0,0,False,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
MergeIntervalsII.java,MergeIntervalsII,unknown,,18,0,0,18,1,1,0,0,2,1,0,0,0,2,1,1,False,4,4,16.0,0.0,0,0,0,1,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,55.56,High,1,test_failure
PacificAtlanticWaterFlowII.java,PacificAtlanticWaterFlowII,unknown,,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,False,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NegativeArrayCreator.java,NegativeArrayCreator,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,1,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,0,3,3,tests_executed,3,600.0,High,1,test_failure
PalindromePairsII.java,PalindromePairsII,unknown,,5,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,False,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NetworkDelayTimeV.java,NetworkDelayTimeV,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
DesignHashMapII.java,DesignHashMapII,unknown,,15,3,0,12,1,3,0,0,0,0,0,0,0,1,3,0,False,2,1,3.0,0.0,0,0,0,1,0,0,0,1,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
PalindromeNumberVerifier.java,PalindromeNumberVerifier,unknown,,11,0,0,11,1,1,0,0,0,1,0,0,0,1,1,0,False,3,2,9.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
AsteroidCollisionVI.java,AsteroidCollisionVI,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
NumberParityChecker.java,NumberParityChecker,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
IslandCounterDFS.java,IslandCounterDFS,unknown,,41,8,0,33,1,2,2,0,3,2,0,0,0,3,1,0,False,5,11,14.5,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,3,0,3,tests_executed,0,0.0,Clean,0,none
StringAppender.java,StringAppender,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
NumberOfRecentCallsIII.java,NumberOfRecentCallsIII,unknown,,9,1,0,8,1,1,0,0,0,1,0,0,0,1,1,0,False,2,2,5.0,0.0,0,0,0,1,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,125.0,High,1,test_failure
NumberMirrorChecker.java,NumberMirrorChecker,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,0,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,1,False,True,0,0,False,0,True,True,0,0,0,1,1,tests_executed,1,200.0,High,1,test_failure
AmountTimeToInform.java,AmountTimeToInform,unknown,,5,0,0,5,1,1,0,0,0,0,0,0,0,1,1,1,False,2,1,3.0,0.0,0,0,0,0,0,0,0,0,0,False,True,0,0,False,0,True,True,0,0,1,0,1,tests_executed,0,0.0,Clean,0,none
